STRING OF PEARLS,ORANGE,EBE3D8,235,227,216,35,0.322033898305084,0.884313725490196
STONE HARBOR,ORANGE,E8E0D8,232,224,216,30,0.258064516129032,0.87843137254902
COCOA CREAM,ORANGE,DBC8B6,219,200,182,29,0.339449541284404,0.786274509803922
TRANSCEND,ORANGE,C3AC98,195,172,152,28,0.263803680981595,0.680392156862745
COCOLOCO,ORANGE,AA8F7A,170,143,122,26,0.220183486238532,0.572549019607843
CARAVEL BROWN,ORANGE,8C6E54,140,110,84,28,0.25,0.43921568627451
MOLASSES,ORANGE,74563D,116,86,61,27,0.310734463276836,0.347058823529412
OATMEAL COOKIE,ORANGE,EADAC6,234,218,198,33,0.461538461538461,0.847058823529412
PUMPKIN CREAM,ORANGE,E6C8A9,230,200,169,30,0.54954954954955,0.782352941176471
NUTMEG GLOW,ORANGE,D8B691,216,182,145,31,0.476510067114094,0.707843137254902
SIESTA DREAMS,ORANGE,C9A480,201,164,128,30,0.403314917127072,0.645098039215686
TROPICAL TAN,ORANGE,BA8F68,186,143,104,29,0.372727272727273,0.568627450980392
CINNAMON CRUNCH,ORANGE,A37D5A,163,125,90,29,0.288537549407115,0.496078431372549
SLIPPERY STONE,ORANGE,8D6A4A,141,106,74,29,0.311627906976744,0.42156862745098
ELEGANT IVORY,ORANGE,F1E6D6,241,230,214,36,0.490909090909091,0.892156862745098
BEACHY KEEN,ORANGE,E6D0B6,230,208,182,33,0.489795918367347,0.807843137254902
MY LOVE,ORANGE,E1C6A8,225,198,168,32,0.487179487179487,0.770588235294118
CINNAMON FROST,ORANGE,D3B191,211,177,145,29,0.428571428571429,0.698039215686275
FIRE DUST,ORANGE,B98D68,185,141,104,27,0.366515837104072,0.566666666666667
CINNAMON TWIST,ORANGE,9F7250,159,114,80,26,0.330543933054393,0.468627450980392
COPPER POT,ORANGE,936647,147,102,71,24,0.348623853211009,0.427450980392157
HONEYSUCKLE,ORANGE,EEE2D5,238,226,213,31,0.423728813559322,0.884313725490196
SHORELAND,ORANGE,EAD9CB,234,217,203,27,0.424657534246575,0.856862745098039
ICE CREAM CONE,ORANGE,E3D0BF,227,208,191,28,0.391304347826087,0.819607843137255
WEATHERED SANDSTONE,ORANGE,DFC0A6,223,192,166,27,0.471074380165289,0.762745098039216
DOESKIN,ORANGE,C89B75,200,155,117,27,0.430051813471503,0.62156862745098
COWBOY HAT,ORANGE,B27D50,178,125,80,28,0.388888888888889,0.505882352941176
GINGER,ORANGE,97653C,151,101,60,27,0.431279620853081,0.413725490196078
SUMMER LILY,ORANGE,F3ECE7,243,236,231,25,0.333333333333333,0.929411764705882
PEACH TONE,ORANGE,F2E3DC,242,227,220,19,0.458333333333333,0.905882352941177
PEACH ASH,ORANGE,EFC4BB,239,196,187,10,0.619047619047619,0.835294117647059
CORAL BLUSH,ORANGE,E5A090,229,160,144,11,0.62043795620438,0.731372549019608
FRECKLES,ORANGE,D78775,215,135,117,11,0.550561797752809,0.650980392156863
CAJUN SPICE,ORANGE,C3705F,195,112,95,10,0.454545454545455,0.568627450980392
GLOWING FIRELIGHT,ORANGE,AF5941,175,89,65,13,0.458333333333333,0.470588235294118
CHAMPAGNE ICE,ORANGE,F3E5DC,243,229,220,23,0.489361702127659,0.907843137254902
PEACHSKIN,ORANGE,F3E0D8,243,224,216,18,0.529411764705882,0.9
CHIC PEACH,ORANGE,F0D1C8,240,209,200,14,0.571428571428571,0.862745098039216
NEW CLAY,ORANGE,EFC1B5,239,193,181,12,0.644444444444444,0.823529411764706
OPAL FIRE,ORANGE,E49C86,228,156,134,14,0.635135135135135,0.709803921568628
SUMMER SUNSET,ORANGE,D88167,216,129,103,14,0.591623036649215,0.625490196078431
TABASCO,ORANGE,BF5B3C,191,91,60,14,0.521912350597609,0.492156862745098
SCALLOPED SHELL,ORANGE,F3E9E0,243,233,224,28,0.441860465116279,0.915686274509804
FLAMINGO PEACH,ORANGE,F6E2D8,246,226,216,20,0.625000000000001,0.905882352941177
CAMEO ROSE,ORANGE,F7DFD7,247,223,215,15,0.666666666666667,0.905882352941177
SWEET ANGEL,ORANGE,F5C8BB,245,200,187,13,0.743589743589744,0.847058823529412
CORAL SERENADE,ORANGE,F9A48E,249,164,142,12,0.899159663865546,0.766666666666667
RUSTIC POTTERY,ORANGE,DF745B,223,116,91,11,0.673469387755102,0.615686274509804
CINNAMON STONE,ORANGE,C9543A,201,84,58,11,0.569721115537849,0.507843137254902
JASMINE FLOWER,ORANGE,F4E8E1,244,232,225,22,0.463414634146342,0.919607843137255
LA MINUET,ORANGE,F5E5DC,245,229,220,22,0.555555555555556,0.911764705882353
AMBROSIA,ORANGE,F4DED3,244,222,211,20,0.600000000000001,0.892156862745098
SWEET SHEBA,ORANGE,F0B9A9,240,185,169,14,0.702970297029703,0.801960784313726
WARM WELCOME,ORANGE,EA9073,234,144,115,15,0.739130434782608,0.684313725490196
CLAY POT,ORANGE,E07757,224,119,87,14,0.688442211055276,0.609803921568628
ORANGE VERMILLION,ORANGE,BC5339,188,83,57,12,0.534693877551021,0.480392156862745
PALE ECRU,ORANGE,F2EBE1,242,235,225,35,0.395348837209302,0.915686274509804
PEACH EVERLASTING,ORANGE,F4E2D4,244,226,212,26,0.592592592592593,0.894117647058824
MELON PINK,ORANGE,F1D4C4,241,212,196,21,0.616438356164383,0.856862745098039
CRAB BISQUE,ORANGE,F0B599,240,181,153,19,0.743589743589744,0.770588235294118
CORAL SILK,ORANGE,F2A37D,242,163,125,19,0.818181818181818,0.719607843137255
INDIANA CLAY,ORANGE,E88A5B,232,138,91,20,0.754010695187166,0.633333333333333
FIELD POPPY,ORANGE,D86F3C,216,111,60,20,0.666666666666667,0.541176470588235
PEACHTREE,ORANGE,F3DDCD,243,221,205,25,0.612903225806451,0.87843137254902
MELON ICE,ORANGE,F4D9C8,244,217,200,23,0.666666666666667,0.870588235294118
DREAMSICLE,ORANGE,F5D5C2,245,213,194,22,0.71830985915493,0.86078431372549
SHRIMP BOAT,ORANGE,F5BE9D,245,190,157,23,0.814814814814815,0.788235294117647
COPPER RIVER,ORANGE,F7A270,247,162,112,22,0.894039735099338,0.703921568627451
CHINESE LANTERN,ORANGE,F09056,240,144,86,23,0.83695652173913,0.63921568627451
ORANGE POPPY,ORANGE,E68750,230,135,80,22,0.75,0.607843137254902
TANGELO CREAM,ORANGE,F2E9DE,242,233,222,33,0.434782608695652,0.909803921568627
LIGHT PEACH,ORANGE,F2E1D2,242,225,210,28,0.551724137931034,0.886274509803922
BISQUE,ORANGE,F6D8BE,246,216,190,28,0.756756756756757,0.854901960784314
SHRIMP TOAST,ORANGE,F7C5A0,247,197,160,26,0.844660194174758,0.798039215686275
ORANGE MARMALADE,ORANGE,FAAC72,250,172,114,26,0.931506849315068,0.713725490196078
FALL LEAF,ORANGE,F69A54,246,154,84,26,0.9,0.647058823529412
CARMELIZED ORANGE,ORANGE,EF924A,239,146,74,26,0.83756345177665,0.613725490196079
PECAN SANDIE,ORANGE,F4DECB,244,222,203,28,0.650793650793652,0.876470588235294
BUDDING PEACH,ORANGE,F3D4BF,243,212,191,24,0.684210526315789,0.850980392156863
CITRUS SACHET,ORANGE,F2C6A7,242,198,167,25,0.742574257425742,0.801960784313726
ORANGE LIQUEUR,ORANGE,EDAA80,237,170,128,23,0.751724137931035,0.715686274509804
CARROT CAKE,ORANGE,DC8C59,220,140,89,23,0.651741293532339,0.605882352941177
TIGER TAIL,ORANGE,CE7639,206,118,57,25,0.603238866396761,0.515686274509804
SESAME CRUNCH,ORANGE,C26A35,194,106,53,23,0.57085020242915,0.484313725490196
ALYSSA,ORANGE,F4E2D6,244,226,214,24,0.576923076923078,0.898039215686275
PEACH SHORTCAKE,ORANGE,F3DFD4,243,223,212,21,0.563636363636363,0.892156862745098
SPICED ORANGE,ORANGE,EDC7B6,237,199,182,19,0.604395604395605,0.82156862745098
HUSH PUPPY,ORANGE,E4B095,228,176,149,21,0.593984962406015,0.73921568627451
CINNAMON BRANDY,ORANGE,CF8D6C,207,141,108,20,0.507692307692308,0.617647058823529
BROWN CLAY,ORANGE,C37C59,195,124,89,20,0.469026548672566,0.556862745098039
FRAGRANT CLOVES,ORANGE,AC5E3A,172,94,58,19,0.495652173913044,0.450980392156863
CHINA DOLL,ORANGE,F3E4D5,243,228,213,30,0.555555555555555,0.894117647058824
SOURPATCH PEACH,ORANGE,F4D9C5,244,217,197,26,0.681159420289856,0.864705882352941
SIESTA,ORANGE,F0C3A7,240,195,167,23,0.70873786407767,0.798039215686275
ORANGE CLAY,ORANGE,E6A57F,230,165,127,22,0.673202614379085,0.7
GEORGIAN LEATHER,ORANGE,CF875E,207,135,94,22,0.54066985645933,0.590196078431373
GINGER ROOT,ORANGE,C17444,193,116,68,23,0.502008032128514,0.511764705882353
MINCEMEAT,ORANGE,B66A3C,182,106,60,23,0.504132231404959,0.474509803921569
UPTOWN TAUPE,ORANGE,F1E4D7,241,228,215,30,0.481481481481481,0.894117647058824
TEA BISCUIT,ORANGE,EFDCCA,239,220,202,29,0.536231884057971,0.864705882352941
PEACH DARLING,ORANGE,EFCDB4,239,205,180,25,0.648351648351648,0.82156862745098
GENTLE DOE,ORANGE,E8B793,232,183,147,25,0.648854961832061,0.743137254901961
PUMPKIN PATCH,ORANGE,D59466,213,148,102,25,0.569230769230769,0.617647058823529
GINGERBREAD,ORANGE,CC8149,204,129,73,26,0.562231759656652,0.543137254901961
LUCKY PENNY,ORANGE,BC6F37,188,111,55,25,0.547325102880658,0.476470588235294
VANILLA TAN,ORANGE,F1E9DD,241,233,221,36,0.416666666666666,0.905882352941177
PEACH SURPRISE,ORANGE,F3E3D1,243,227,209,32,0.586206896551724,0.886274509803922
CRISP WON TON,ORANGE,F3DCC6,243,220,198,29,0.652173913043478,0.864705882352941
CARAMEL ICE,ORANGE,EEC9AA,238,201,170,27,0.666666666666667,0.8
BUFFALO TRAIL,ORANGE,E2AC78,226,172,120,29,0.646341463414634,0.67843137254902
POLO PONY,ORANGE,D09258,208,146,88,29,0.560747663551402,0.580392156862745
GINGER BEER,ORANGE,C27F38,194,127,56,31,0.552,0.490196078431373
SPUN COTTON,ORANGE,F3ECDC,243,236,220,42,0.489361702127659,0.907843137254902
MIMOSA,ORANGE,F5E9D5,245,233,213,38,0.615384615384616,0.898039215686275
PEACH DIP,ORANGE,F4DEBF,244,222,191,35,0.706666666666667,0.852941176470588
GINGER PEACH,ORANGE,F9D09F,249,208,159,33,0.882352941176471,0.8
ZING,ORANGE,FBC17B,251,193,123,33,0.941176470588236,0.733333333333333
GOLDFISH,ORANGE,F2AD62,242,173,98,31,0.847058823529412,0.666666666666667
CORNUCOPIA,ORANGE,ED9B44,237,155,68,31,0.824390243902439,0.598039215686275
STORM'S COMING,GRAY,CFC9BC,207,201,188,41,0.165217391304348,0.774509803921569
ASHEN,YELLOW,C9BFB2,201,191,178,34,0.175572519083969,0.743137254901961
DESERT DUNE,YELLOW,B5AB9C,181,171,156,36,0.144508670520231,0.66078431372549
STONE GRAY,YELLOW,9F9484,159,148,132,36,0.123287671232877,0.570588235294118
CLAM SHELL,YELLOW,827566,130,117,102,32,0.120689655172414,0.454901960784314
AFTERNOON TEA,YELLOW,594E40,89,78,64,34,0.163398692810458,0.3
CRUSHED SILK,YELLOW,D8CFBE,216,207,190,39,0.25,0.796078431372549
MOTH GRAY,YELLOW,D1C9BA,209,201,186,39,0.2,0.774509803921569
PATCHES,YELLOW,8A7D6B,138,125,107,35,0.126530612244898,0.480392156862745
FRIAR'S BROWN,YELLOW,5E5241,94,82,65,35,0.182389937106918,0.311764705882353
SILENT SMOKE,YELLOW,DBD7CE,219,215,206,42,0.152941176470588,0.833333333333333
WHISKERS,YELLOW,D1CCC2,209,204,194,40,0.14018691588785,0.790196078431373
SHARKSKIN,YELLOW,B1AA9C,177,170,156,40,0.11864406779661,0.652941176470588
DARK ASH,YELLOW,8C8475,140,132,117,39,0.090909090909091,0.503921568627451
SLEEPING GIANT,YELLOW,786D5E,120,109,94,35,0.121495327102804,0.419607843137255
COFFEE BEAN,YELLOW,615544,97,85,68,35,0.175757575757576,0.323529411764706
PERCALE,YELLOW,F0E8DD,240,232,221,35,0.387755102040816,0.903921568627451
EURO LINEN,YELLOW,F2E8DB,242,232,219,34,0.469387755102041,0.903921568627451
OAK BUFF,YELLOW,EED8C2,238,216,194,30,0.564102564102564,0.847058823529412
MALIBU DUNE,YELLOW,E7CEB5,231,206,181,30,0.510204081632653,0.807843137254902
CHEDDAR BISCUIT,YELLOW,D2AD87,210,173,135,30,0.454545454545455,0.676470588235294
CARAMEL KISS,YELLOW,B08A61,176,138,97,31,0.333333333333333,0.535294117647059
BOURBON,YELLOW,926B43,146,107,67,30,0.370892018779343,0.417647058823529
EARTHY OCHER,YELLOW,B89E78,184,158,120,36,0.310679611650485,0.596078431372549
PEARL,YELLOW,EFE5D9,239,229,217,33,0.407407407407408,0.894117647058824
ANTIQUE PARCHMENT,YELLOW,EAD8C1,234,216,193,34,0.493975903614458,0.837254901960784
CHALKWARE,YELLOW,E0CEB7,224,206,183,34,0.398058252427184,0.798039215686275
CRACKER BITZ,YELLOW,D1B088,209,176,136,33,0.442424242424242,0.676470588235294
BREAD BASKET,YELLOW,AB8659,171,134,89,33,0.328,0.509803921568627
CHEWY CARAMEL,YELLOW,977043,151,112,67,32,0.385321100917431,0.427450980392157
ANGEL FOOD,YELLOW,F0E8D9,240,232,217,39,0.433962264150943,0.896078431372549
ETHEREAL,YELLOW,EEDEC7,238,222,199,35,0.534246575342466,0.856862745098039
SUGARED PEARS,YELLOW,EBD5B7,235,213,183,35,0.565217391304347,0.819607843137255
SPLASH OF HONEY,YELLOW,D8B98C,216,185,140,36,0.493506493506494,0.698039215686275
OUTBACK,YELLOW,C9A375,201,163,117,33,0.4375,0.623529411764706
COOL COPPER,YELLOW,AD8458,173,132,88,31,0.34136546184739,0.511764705882353
SAHARA SPLENDOR,YELLOW,9B7448,155,116,72,32,0.365638766519824,0.445098039215686
PITA BREAD,YELLOW,F5E7D2,245,231,210,36,0.636363636363637,0.892156862745098
MAGNOLIA SPRAY,YELLOW,F6E6CB,246,230,203,38,0.704918032786886,0.880392156862745
CHAI TEA LATTE,YELLOW,EFD7B3,239,215,179,36,0.652173913043478,0.819607843137255
FAINT FAWN,YELLOW,E2C59C,226,197,156,35,0.546875,0.749019607843137
BLEACHED MAPLE,YELLOW,C7A06C,199,160,108,34,0.448275862068965,0.601960784313726
HONEY HAVEN,YELLOW,BC9263,188,146,99,32,0.399103139013453,0.562745098039216
CARAMELIZED PECAN,YELLOW,A17B4D,161,123,77,33,0.352941176470588,0.466666666666667
MAGNOLIA BLOSSOM,YELLOW,F4E7CE,244,231,206,39,0.633333333333334,0.882352941176471
SPICE IS NICE,YELLOW,EBD0A4,235,208,164,37,0.639639639639639,0.782352941176471
HONEY BUNNY,YELLOW,DBB881,219,184,129,37,0.555555555555556,0.682352941176471
DROPS OF HONEY,YELLOW,D4AE76,212,174,118,36,0.522222222222222,0.647058823529412
GOOD LIFE,YELLOW,C49E69,196,158,105,35,0.435406698564593,0.590196078431373
ALLEGRO,YELLOW,B28959,178,137,89,32,0.366255144032922,0.523529411764706
SUGAR MAPLE,YELLOW,9C7647,156,118,71,33,0.374449339207049,0.445098039215686
CANDLEWICK,YELLOW,F2EBD3,242,235,211,46,0.543859649122807,0.888235294117647
CRESCENT MOON,YELLOW,F1E9CF,241,233,207,46,0.548387096774193,0.87843137254902
LIMITLESS,YELLOW,F0DDB8,240,221,184,40,0.651162790697674,0.831372549019608
HALO,YELLOW,E2C392,226,195,146,37,0.579710144927536,0.729411764705882
MORE MAPLE,YELLOW,D0AB70,208,171,112,37,0.505263157894737,0.627450980392157
TAN YOUR HIDE,YELLOW,B5905A,181,144,90,36,0.380753138075314,0.531372549019608
LOOK AT ME,YELLOW,A67E4B,166,126,75,34,0.377593360995851,0.472549019607843
QUEEN ANNE'S LACE,YELLOW,F2EEDE,242,238,222,48,0.434782608695652,0.909803921568627
MESA BEIGE,YELLOW,F2EBD6,242,235,214,45,0.518518518518518,0.894117647058824
TUSCAN BREAD,YELLOW,E7D2AD,231,210,173,38,0.547169811320755,0.792156862745098
CRAFTSMAN GOLD,YELLOW,D3B78B,211,183,139,37,0.45,0.686274509803922
WELCOME HOME,YELLOW,C09C6A,192,156,106,35,0.405660377358491,0.584313725490196
IT WORKS,YELLOW,AF8A5B,175,138,91,34,0.344262295081967,0.52156862745098
WEATHERED WICKER,YELLOW,97774D,151,119,77,34,0.324561403508772,0.447058823529412
PERFECT SOLUTION,YELLOW,F2EDD7,242,237,215,49,0.509433962264151,0.896078431372549
SOMBER,YELLOW,CBB489,203,180,137,39,0.388235294117647,0.666666666666667
TANGLED TWINE,YELLOW,B19466,177,148,102,37,0.324675324675325,0.547058823529412
TATTLE TAN,YELLOW,A48454,164,132,84,36,0.32258064516129,0.486274509803922
IRRESISTIBLE,YELLOW,E6DDC6,230,221,198,43,0.390243902439024,0.83921568627451
LOOFAH,YELLOW,E3D3B5,227,211,181,39,0.450980392156863,0.8
BIRCH BEIGE,YELLOW,D9C3A1,217,195,161,36,0.424242424242424,0.741176470588235
CREPE,YELLOW,D4BC94,212,188,148,38,0.426666666666667,0.705882352941177
GOLDEN GRANOLA,YELLOW,B8996B,184,153,107,36,0.351598173515982,0.570588235294118
IMAGINE,YELLOW,AF9468,175,148,104,37,0.307359307359307,0.547058823529412
MOLASSES COOKIE,YELLOW,8B714B,139,113,75,36,0.299065420560748,0.419607843137255
PARCHMENT PAPER,YELLOW,F1E8D8,241,232,216,38,0.471698113207547,0.896078431372549
GLAZED PEARS,YELLOW,EFE3D2,239,227,210,35,0.475409836065574,0.880392156862745
ALMOND BRITTLE,YELLOW,E5D3B9,229,211,185,35,0.458333333333333,0.811764705882353
APPLESAUCE CAKE,YELLOW,C2A377,194,163,119,35,0.380710659898477,0.613725490196079
CHICORY,YELLOW,A78658,167,134,88,35,1,0.5
SHAKER PEG,YELLOW,886A3F,136,106,63,35,0.366834170854271,0.390196078431373
INSTANT RELIEF,YELLOW,EDE7D2,237,231,210,47,0.428571428571429,0.876470588235294
COOKIE DOUGH,YELLOW,DCCAA8,220,202,168,39,0.426229508196721,0.76078431372549
REAL SIMPLE,YELLOW,CCB896,204,184,150,38,0.346153846153846,0.694117647058824
CREAMY CARAMEL,YELLOW,B3956C,179,149,108,35,0.318385650224215,0.562745098039216
TIMBER BEAM,YELLOW,A0855C,160,133,92,36,0.26984126984127,0.494117647058824
SEASONED ACORN,YELLOW,7F6640,127,102,64,36,0.329842931937173,0.374509803921569
STONY CREEK,YELLOW,AC9A7E,172,154,126,37,0.216981132075472,0.584313725490196
RAIN BARREL,YELLOW,8B795F,139,121,95,35,0.188034188034188,0.458823529411765
OLIVE WOOD,YELLOW,756244,117,98,68,37,0.264864864864865,0.362745098039216
JUTE,YELLOW,AD9773,173,151,115,37,0.261261261261261,0.564705882352941
TWEED,YELLOW,937B56,147,123,86,36,0.261802575107296,0.456862745098039
MUDDY RIVER,YELLOW,715D3D,113,93,61,37,0.298850574712644,0.341176470588235
ALWAYS ALMOND,YELLOW,EBE5D2,235,229,210,46,0.384615384615384,0.872549019607843
VANILLA LOVE,YELLOW,E6E0CC,230,224,204,46,0.342105263157895,0.850980392156863
LOVELY LINEN,YELLOW,DBCEAC,219,206,172,43,0.394957983193277,0.766666666666667
SUBTLE SUEDE,YELLOW,D0BD94,208,189,148,41,0.38961038961039,0.698039215686275
TOASTED SESAME,YELLOW,AF9A73,175,154,115,39,0.272727272727273,0.568627450980392
ICED CAPPUCCINO,YELLOW,9C8866,156,136,102,38,0.214285714285714,0.505882352941176
FAVORITE FUDGE,YELLOW,877252,135,114,82,36,0.244239631336406,0.425490196078431
BAKED BREAD,YELLOW,DACBA9,218,203,169,42,0.398373983739837,0.758823529411765
SAILOR'S KNOT,YELLOW,B8A47A,184,164,122,41,0.303921568627451,0.6
SWEET SPARROW,YELLOW,A8946B,168,148,107,40,0.259574468085106,0.53921568627451
TWISTED TAIL,YELLOW,9A845E,154,132,94,38,0.241935483870968,0.486274509803922
PADDLE WHEEL,YELLOW,88724D,136,114,77,38,0.276995305164319,0.417647058823529
CREAMY WHITE,YELLOW,F0E9D6,240,233,214,44,0.464285714285714,0.890196078431373
FUZZY SHEEP,YELLOW,F0E9D1,240,233,209,46,0.508196721311475,0.880392156862745
CARAMELIZED PEARS,YELLOW,E7D5AD,231,213,173,41,0.547169811320755,0.792156862745098
BUFFALO HIDE,YELLOW,BB9F6A,187,159,106,39,0.373271889400922,0.574509803921569
GRACEFUL GAZELLE,YELLOW,A78A50,167,138,80,40,0.352226720647773,0.484313725490196
MAIDEN HAIR,YELLOW,F5E9CA,245,233,202,43,0.682539682539683,0.876470588235294
UPBEAT,YELLOW,F1D9A5,241,217,165,41,0.730769230769231,0.796078431372549
AUTUMN GLOW,YELLOW,E5C382,229,195,130,39,0.655629139072848,0.703921568627451
TURNER'S YELLOW,YELLOW,E6C26F,230,194,111,42,0.70414201183432,0.668627450980392
BUTTERSCOTCH BLISS,YELLOW,D7AD62,215,173,98,38,0.593908629441624,0.613725490196079
AMARETTO SOURS,YELLOW,C09856,192,152,86,37,0.456896551724138,0.545098039215686
BUTTERSCOTCH RIPPLE,YELLOW,B08843,176,136,67,38,0.448559670781893,0.476470588235294
MINIMAL,YELLOW,F3EECD,243,238,205,52,0.612903225806451,0.87843137254902
JOYFUL,YELLOW,F6EEC0,246,238,192,51,0.75,0.858823529411765
TURNING OAKLEAF,YELLOW,EDE1A8,237,225,168,50,0.657142857142857,0.794117647058824
DEMETER,YELLOW,ECDA9E,236,218,158,46,0.672413793103448,0.772549019607843
TROPICAL SIESTA,YELLOW,DDC073,221,192,115,44,0.609195402298851,0.658823529411765
GLORIOUS GOLD,YELLOW,CBA956,203,169,86,43,0.529411764705882,0.566666666666667
GOLDEN FIELD,YELLOW,C39E44,195,158,68,43,0.51417004048583,0.515686274509804
OYSTER CRACKER,YELLOW,F4F0D2,244,240,210,53,0.607142857142858,0.890196078431373
SILK STAR,YELLOW,F5EEC6,245,238,198,51,0.701492537313433,0.868627450980392
BUTTER COOKIE,YELLOW,F0E4B2,240,228,178,48,0.673913043478261,0.819607843137255
WAYWARD WIND,YELLOW,E5D295,229,210,149,46,0.606060606060606,0.741176470588235
SPICY MUSTARD,YELLOW,D1B871,209,184,113,44,0.51063829787234,0.631372549019608
SHUTTER BUG,YELLOW,BBA262,187,162,98,43,0.395555555555556,0.558823529411765
OBSESSION,YELLOW,AE9550,174,149,80,44,0.37007874015748,0.498039215686275
SPICE IVORY,YELLOW,F4EEDC,244,238,220,45,0.521739130434783,0.909803921568628
VANILLA WAFER,YELLOW,F3EAD2,243,234,210,44,0.578947368421052,0.888235294117647
CREAMY CUSTARD,YELLOW,F9E7BF,249,231,191,41,0.828571428571429,0.862745098039216
DOODLE,YELLOW,FBDCA8,251,220,168,38,0.912087912087912,0.82156862745098
CHUNK OF CHEDDAR,YELLOW,F9C982,249,201,130,36,0.908396946564886,0.743137254901961
GOLDEN OPPORTUNITY,YELLOW,F7C070,247,192,112,36,0.894039735099338,0.703921568627451
MANGO MARGARITA,YELLOW,F7B74E,247,183,78,37,0.913513513513514,0.637254901960784
SOFT CREAM,YELLOW,F5EFD6,245,239,214,48,0.607843137254903,0.9
BARELY BUTTER,YELLOW,F8E9C2,248,233,194,43,0.794117647058824,0.866666666666667
HONEY BEE,YELLOW,FCDFA4,252,223,164,40,0.936170212765958,0.815686274509804
EVENING GLOW,YELLOW,FDD792,253,215,146,39,0.963963963963964,0.782352941176471
HONEY POT,YELLOW,FFC863,255,200,99,39,1,0.694117647058824
FALL GOLD,YELLOW,FFBC35,255,188,53,40,1,0.603921568627451
SILK SAILS,YELLOW,F6EECD,246,238,205,48,0.694915254237289,0.884313725490196
SHINY SILK,YELLOW,F7ECCA,247,236,202,45,0.737704918032787,0.880392156862745
SAWDUST,YELLOW,FBE4AF,251,228,175,42,0.904761904761905,0.835294117647059
SPICED BUTTERNUT,YELLOW,FFD978,255,217,120,43,1,0.735294117647059
FUZZY NAVEL,YELLOW,FFD15C,255,209,92,43,1,0.680392156862745
RISE,YELLOW,FFC632,255,198,50,43,1,0.598039215686275
GOLDEN MUSHROOM,YELLOW,F4E8D1,244,232,209,39,0.614035087719299,0.888235294117647
HONEY BEIGE,YELLOW,F3E2C6,243,226,198,37,0.652173913043478,0.864705882352941
TOFFEE CRUNCH,YELLOW,EFCEA0,239,206,160,35,0.711711711711712,0.782352941176471
LION'S MANE,YELLOW,E1B270,225,178,112,35,0.653179190751445,0.66078431372549
ALLSPICE,YELLOW,CC974D,204,151,77,35,0.554585152838428,0.550980392156863
CIDER TODDY,YELLOW,B98033,185,128,51,34,0.567796610169492,0.462745098039216
SPICE DELIGHT,YELLOW,F3E9CF,243,233,207,43,0.6,0.882352941176471
BELGIAN WAFFLE,Orange,F3DFB6,243,223,182,40,0.717647058823529,0.833333333333333
GOLD BUFF,YELLOW,ECC481,236,196,129,38,0.737931034482759,0.715686274509804
BROWN MUSTARD,YELLOW,DFAC59,223,172,89,37,0.676767676767677,0.611764705882353
MAYAN TREASURE,YELLOW,CE9844,206,152,68,37,0.584745762711865,0.537254901960784
